Date,Amount
2011-01-24,31351.496099197284
2011-01-25,31467.966184964785
2011-01-26,23173.453816531597
2011-01-27,23184.297087085215
2011-01-28,22773.072227296914
2011-01-30,18139.589049383972
2011-01-31,20518.916434147886
2011-02-01,20916.419594507894
2011-02-02,19911.52000596382
2011-02-03,20339.14615429912
2011-02-04,20222.642004814556
2011-02-06,15564.021484180572
2011-02-07,18900.299092383488
2011-02-08,18465.678727359635
2011-02-09,17011.787644921773
2011-02-10,16374.023328758338
2011-02-11,16541.52688638759
2011-02-13,13430.489071504193
2011-02-14,18031.712225102536
2011-02-15,19328.995679460557
2011-02-16,19812.320868310297
2011-02-17,21151.27538851076
2011-02-18,21174.044680970015
2011-02-20,18449.81738213215
2011-02-21,24967.44950431856
2011-02-22,25635.49555900769
2011-02-23,23992.705821537616
2011-02-24,23680.695125344482
2011-02-25,23244.17166272547
2011-02-27,21503.386561884854
2011-02-28,24144.362054675086
2011-03-01,22203.583688805327
2011-03-02,20559.27599485179
2011-03-03,21504.036554667164
2011-03-04,21013.51933460497
2011-03-06,18746.004951210933
2011-03-07,22488.195234978808
2011-03-08,22957.98648306533
2011-03-09,22292.670438509547
2011-03-10,23380.798218713062
2011-03-11,22579.089171644275
2011-03-13,18101.475498300315
2011-03-14,20648.62225981225
2011-03-15,19892.139721582735
2011-03-16,19605.211479214457
2011-03-17,21405.428940115453
2011-03-18,22650.108801472525
2011-03-20,21824.318323288782
2011-03-21,26700.48633321252
2011-03-22,27443.464258526375
2011-03-23,27107.853382668647
2011-03-24,29045.94112845944
2011-03-25,28051.54692384852
2011-03-27,22879.64785555785
2011-03-28,23527.57542900313
2011-03-29,28836.91032527369
2011-03-30,28909.41717275292
2011-03-31,30804.00979932154
2011-04-01,29458.48799485679
2011-04-03,23699.20639975297
2011-04-04,29247.88105285864
2011-04-05,29934.70646064436
2011-04-06,24501.15348279302
2011-04-07,22679.527558426158
2011-04-08,21659.2669717275
2011-04-10,18921.92683836198
2011-04-11,22366.5059388526
2011-04-12,20927.77370477256
2011-04-13,20216.554981857993
2011-04-14,22501.231684769027
2011-04-15,23860.66224545868
2011-04-17,21401.69804729929
2011-04-18,28611.67128067118
2011-04-19,29001.219491042466
2011-04-20,29469.249944179293
2011-04-21,30784.391858568273
2011-04-26,30096.172925708364
2011-04-27,29775.603298544418
2011-04-28,32546.120465475084
2011-05-01,22977.727152201125
2011-05-03,25453.36132971754
2011-05-04,25264.856785396147
2011-05-05,24765.936856432756
2011-05-06,25295.39697614737
2011-05-08,24134.630936854242
2011-05-09,24920.870668084346
2011-05-10,33021.19853760841
2011-05-11,31194.282945323994
2011-05-12,35163.77614870614
2011-05-13,35357.07908794564
2011-05-15,29350.296698265163
2011-05-16,34094.703187408304
2011-05-17,37387.27136234144
2011-05-18,35468.333664930375
2011-05-19,35858.365593939154
2011-05-20,31736.55531604556
2011-05-22,30678.357632836327
2011-05-23,37252.26750457389
2011-05-24,35464.89346942395
2011-05-25,31488.556003148384
2011-05-26,31377.74218583955
2011-05-27,30269.810364954516
2011-05-29,25222.42370213375
2011-05-31,25102.385817395032
2011-06-01,23009.00418440008
2011-06-02,22539.968955959157
2011-06-03,21386.54083356272
2011-06-05,20573.642337338715
2011-06-06,19369.80654755481
2011-06-07,24410.70284670373
2011-06-08,26669.424157382226
2011-06-09,29946.166885683197
2011-06-10,35158.311341215405
2011-06-12,33645.34993474987
2011-06-13,33413.47846249648
2011-06-14,37319.853510065
2011-06-15,38996.57915370007
2011-06-16,37798.921412719435
2011-06-17,33742.82917442194
2011-06-19,27196.83244890471
2011-06-20,32268.018523253675
2011-06-21,32683.14750073312
2011-06-22,29901.77832842196
2011-06-23,27110.005877071657
2011-06-24,26568.676475960157
2011-06-26,23087.930641090115
2011-06-27,22216.756698250505
2011-06-28,21811.121073969218
2011-06-29,21255.19346423203
2011-06-30,23621.488045290997
2011-07-01,21636.21702584149
2011-07-03,17193.224748820143
2011-07-04,22019.34982101812
2011-07-05,24942.79561040138
2011-07-06,23826.142799229176
2011-07-07,25239.673929491295
2011-07-08,23447.267628166206
2011-07-10,20879.656708770082
2011-07-11,25211.39351563528
2011-07-12,23380.161275973318
2011-07-13,22717.269893617788
2011-07-14,23602.856918692327
2011-07-15,21078.935068362796
2011-07-17,19732.58504226346
2011-07-18,26470.95349063398
2011-07-19,29705.029054257317
2011-07-20,31404.091804470554
2011-07-21,31536.725252183925
2011-07-22,29206.698316277023
2011-07-24,31826.717769070252
2011-07-25,33955.87923951869
2011-07-26,30269.395111748858
2011-07-27,27433.009045390358
2011-07-28,28916.27844662146
2011-07-29,26630.484022875182
2011-07-31,28618.605952695332
2011-08-01,27582.374580824202
2011-08-02,28972.36821168143
2011-08-03,30157.653225590362
2011-08-04,34809.17759176816
2011-08-05,30351.827899581716
2011-08-07,26578.325906255486
2011-08-08,25740.624442216213
2011-08-09,26844.938978921557
2011-08-10,25946.339154633
2011-08-11,29566.675778610734
2011-08-12,22444.550131187865
2011-08-14,18794.29261107601
2011-08-15,21097.73404706442
2011-08-16,20145.774115974506
2011-08-17,22250.268395684594
2011-08-18,24249.334839912317
2011-08-19,19775.992251527412
2011-08-21,20826.735733303296
2011-08-22,26197.268109777033
2011-08-23,27806.312747485554
2011-08-24,32756.134411844352
2011-08-25,29106.216276406525
2011-08-26,26109.661949746605
2011-08-28,24388.025807353515
2011-08-30,27291.057268139368
2011-08-31,27686.400322033438
2011-09-01,29130.431029830823
2011-09-02,27701.975318400455
2011-09-04,26236.0869051749
2011-09-05,27687.643836570667
2011-09-06,31817.318626664768
2011-09-07,32174.674849854386
2011-09-08,31160.331784472386
2011-09-09,30307.58462676062
2011-09-11,29505.76504314549
2011-09-12,32006.89112509587
2011-09-13,33846.22908610698
2011-09-14,32966.69883995985
2011-09-15,37981.006207581704
2011-09-16,38344.14287151858
2011-09-18,34850.95613383896
2011-09-19,36828.6130366298
2011-09-20,44244.833367104955
2011-09-21,44103.3517126679
2011-09-22,50517.190706303685
2011-09-23,45025.76403623416
2011-09-25,45436.91236789079
2011-09-26,49802.46614215838
2011-09-27,47377.08299080956
2011-09-28,41583.10023153336
2011-09-29,41031.035422914174
2011-09-30,39193.39148138369
2011-10-02,32655.666384796004
2011-10-03,36485.74038082452
2011-10-04,39172.76824045705
2011-10-05,43428.50187142324
2011-10-06,46434.397871130466
2011-10-07,47755.39830929439
2011-10-09,40083.95685106273
2011-10-10,49665.94538802724
2011-10-11,49492.214266848154
2011-10-12,47120.44986885957
2011-10-13,42654.58908866012
2011-10-14,38973.67037752274
2011-10-16,33856.578194191265
2011-10-17,41764.95683466384
2011-10-18,41019.300919852416
2011-10-19,39252.84387486266
2011-10-20,42537.10686224762
2011-10-21,45803.8466519433
2011-10-23,39099.650490335654
2011-10-24,44907.264802873375
2011-10-25,42957.671083299225
2011-10-26,41840.97719548026
2011-10-27,43744.90462888543
2011-10-28,41369.36277129579
2011-10-30,37932.41403740062
2011-10-31,48206.93033151591
2011-11-01,43666.31482951462
2011-11-02,44337.92197859179
2011-11-03,47748.94319546677
2011-11-04,47622.881911536395
2011-11-06,47850.08139821775
2011-11-07,55823.6206060503
2011-11-08,54872.52488735946
2011-11-09,62017.67502750144
2011-11-10,66145.13891604343
2011-11-11,64797.787281903606
2011-11-13,59108.24295701596
2011-11-14,68174.03544239595
2011-11-15,63370.70498955357
2011-11-16,64640.734527183035
2011-11-17,63556.36340151986
2011-11-18,60953.282040255945
2011-11-20,57091.85092833091
2011-11-21,60392.66989392559
2011-11-22,55654.95151060341
2011-11-23,58027.19477833676
2011-11-24,56187.377754094436
2011-11-25,54687.89643742327
2011-11-27,47605.88879840942
2011-11-28,51234.28752621597
2011-11-29,53878.20880270298
2011-11-30,53302.818040070655
2011-12-01,50102.622006380596
2011-12-02,50663.34150831391
2011-12-04,45646.57504408321
2011-12-05,58674.30843850566
2011-12-06,58718.290027275536
2011-12-07,59038.2602510042
2011-12-08,61739.3564943265
2011-12-09,81488.53551655365
